"Year","Age","mx","qx","ax","lx","dx","Lx","Tx","ex","Country"
2008,92,"0.1917","0.17494","0.5",20117,"3519","18358","78703","3.91","CHN"
2008,93,"0.21628","0.19517","0.5",16598,"3240","14978","60345","3.64","CHN"
2008,94,"0.23012","0.20638","0.5",13359,"2757","11980","45367","3.4","CHN"
2008,95,"0.25733","0.228","0.5",10602,"2417","9393","33387","3.15","CHN"
2008,96,"0.2829","0.24784","0.5",8184,"2028","7170","23994","2.93","CHN"
2008,97,"0.30994","0.26835","0.5",6156,"1652","5330","16823","2.73","CHN"
2008,98,"0.33835","0.28939","0.5",4504,"1303","3852","11493","2.55","CHN"
2008,99,"0.36797","0.31079","0.5",3201,"995","2703","7641","2.39","CHN"
2008,100,"0.39862","0.33238","0.5",2206,"733","1839","4938","2.24","CHN"
2008,101,"0.43009","0.35397","0.5",1473,"521","1212","3098","2.1","CHN"
2008,102,"0.46213","0.37539","0.5",951,"357","773","1886","1.98","CHN"
2008,103,"0.4945","0.39647","0.5",594,"236","476","1114","1.87","CHN"
2008,104,"0.5269","0.41703","0.5",359,"150","284","637","1.78","CHN"
2008,105,"0.55908","0.43694","0.5",209,"91","163","353","1.69","CHN"
2008,106,"0.59078","0.45606","0.5",118,"54","91","190","1.61","CHN"
2008,107,"0.62173","0.47429","0.5",64,"30","49","99","1.54","CHN"
2008,108,"0.65173","0.49155","0.5",34,"17","25","50","1.49","CHN"
2008,109,"0.68056","0.50778","0.5",17,"9","13","25","1.44","CHN"
2008,110,"0.70808","1","1.41",8,"8","12","12","1.41","CHN"
2009,75,"0.02503","0.02473","0.5",78174,"1933","77208","991694","12.69","CHN"
2009,76,"0.02859","0.02819","0.5",76241,"2149","75167","914486","11.99","CHN"
2009,77,"0.03179","0.0313","0.5",74092,"2319","72933","839319","11.33","CHN"
2009,78,"0.03683","0.03616","0.5",71773,"2595","70476","766386","10.68","CHN"
2009,79,"0.0402","0.03941","0.5",69178,"2726","67815","695911","10.06","CHN"
2009,80,"0.04594","0.04491","0.5",66451,"2984","64959","628096","9.45","CHN"
2009,81,"0.05078","0.04952","0.5",63467,"3143","61896","563137","8.87","CHN"
2009,82,"0.05785","0.05623","0.5",60324,"3392","58629","501241","8.31","CHN"
2009,83,"0.06569","0.0636","0.5",56933,"3621","55122","442612","7.77","CHN"
2009,84,"0.07187","0.06938","0.5",53312,"3699","51462","387490","7.27","CHN"
2009,85,"0.08651","0.08292","0.5",49613,"4114","47556","336028","6.77","CHN"
2009,86,"0.09163","0.08762","0.5",45499,"3987","43506","288472","6.34","CHN"
2009,87,"0.10129","0.0964","0.5",41512,"4002","39511","244966","5.9","CHN"
2009,88,"0.12008","0.11328","0.5",37510,"4249","35386","205455","5.48","CHN"
2009,89,"0.13566","0.12704","0.5",33261,"4225","31148","170069","5.11","CHN"
2009,90,"0.14346","0.13386","0.5",29036,"3887","27092","138921","4.78","CHN"
2009,91,"0.15813","0.14655","0.5",25149,"3685","23306","111829","4.45","CHN"
2009,92,"0.18869","0.17242","0.5",21464,"3701","19613","88523","4.12","CHN"
2009,93,"0.19085","0.17422","0.5",17763,"3095","16215","68909","3.88","CHN"
2009,94,"0.21384","0.19318","0.5",14668,"2834","13251","52694","3.59","CHN"
2009,95,"0.24015","0.21441","0.5",11834,"2537","10566","39443","3.33","CHN"
2009,96,"0.26378","0.23304","0.5",9297,"2167","8214","28877","3.11","CHN"
2009,97,"0.28885","0.2524","0.5",7130,"1800","6231","20663","2.9","CHN"
2009,98,"0.31528","0.27235","0.5",5331,"1452","4605","14433","2.71","CHN"
2009,99,"0.34296","0.29276","0.5",3879,"1136","3311","9828","2.53","CHN"
2009,100,"0.37176","0.31349","0.5",2743,"860","2313","6517","2.38","CHN"
2009,101,"0.40149","0.33437","0.5",1883,"630","1568","4204","2.23","CHN"
2009,102,"0.43197","0.35524","0.5",1254,"445","1031","2635","2.1","CHN"
2009,103,"0.46297","0.37594","0.5",808,"304","656","1604","1.98","CHN"
2009,104,"0.49426","0.39632","0.5",504,"200","404","948","1.88","CHN"
2009,105,"0.52559","0.41621","0.5",305,"127","241","543","1.78","CHN"
2009,106,"0.55673","0.4355","0.5",178,"77","139","302","1.7","CHN"
2009,107,"0.58742","0.45406","0.5",100,"46","78","163","1.63","CHN"
2009,108,"0.61745","0.4718","0.5",55,"26","42","86","1.56","CHN"
2009,109,"0.64661","0.48863","0.5",29,"14","22","44","1.51","CHN"
2009,110,"0.67472","1","1.48",15,"15","22","22","1.48","CHN"
2010,75,"0.02589","0.02556","0.5",79233,"2025","78220","1009470","12.74","CHN"
2010,76,"0.02819","0.02779","0.5",77208,"2146","76135","931250","12.06","CHN"
2010,77,"0.03064","0.03018","0.5",75062,"2266","73929","855115","11.39","CHN"
2010,78,"0.03564","0.03502","0.5",72797,"2549","71522","781186","10.73","CHN"
2010,79,"0.03836","0.03764","0.5",70247,"2644","68925","709664","10.1","CHN"
2010,80,"0.04587","0.04484","0.5",67603,"3032","66088","640738","9.48","CHN"
2010,81,"0.04882","0.04765","0.5",64572,"3077","63033","574651","8.9","CHN"
2010,82,"0.05836","0.05671","0.5",61495,"3487","59751","511617","8.32","CHN"
2010,83,"0.0644","0.0624","0.5",58008,"3619","56198","451866","7.79","CHN"
2010,84,"0.07433","0.07166","0.5",54388,"3898","52439","395668","7.27","CHN"
2010,85,"0.08216","0.07891","0.5",50491,"3984","48498","343229","6.8","CHN"
2010,86,"0.09233","0.08825","0.5",46506,"4104","44454","294730","6.34","CHN"
2010,87,"0.10339","0.09831","0.5",42402,"4169","40318","250276","5.9","CHN"
2010,88,"0.11515","0.10889","0.5",38233,"4163","36152","209958","5.49","CHN"
2010,89,"0.13192","0.12376","0.5",34070,"4216","31962","173807","5.1","CHN"
2010,90,"0.14732","0.13722","0.5",29854,"4096","27806","141844","4.75","CHN"
2010,91,"0.16376","0.15136","0.5",25758,"3899","23808","114039","4.43","CHN"
2010,92,"0.17683","0.16246","0.5",21859,"3551","20083","90230","4.13","CHN"
2010,93,"0.19393","0.17678","0.5",18308,"3236","16689","70147","3.83","CHN"
2010,94,"0.21928","0.19762","0.5",15071,"2978","13582","53458","3.55","CHN"
2010,95,"0.24276","0.21649","0.5",12093,"2618","10784","39876","3.3","CHN"
2010,96,"0.26698","0.23554","0.5",9475,"2232","8359","29092","3.07","CHN"
2010,97,"0.29268","0.25532","0.5",7243,"1849","6319","20733","2.86","CHN"
2010,98,"0.31977","0.27569","0.5",5394,"1487","4650","14415","2.67","CHN"
2010,99,"0.34814","0.29652","0.5",3907,"1158","3328","9764","2.5","CHN"
2010,100,"0.37762","0.31765","0.5",2748,"873","2312","6437","2.34","CHN"
2010,101,"0.40804","0.3389","0.5",1875,"636","1558","4125","2.2","CHN"
2010,102,"0.43918","0.3601","0.5",1240,"446","1017","2567","2.07","CHN"
2010,103,"0.47081","0.3811","0.5",793,"302","642","1551","1.95","CHN"
2010,104,"0.50267","0.40171","0.5",491,"197","392","909","1.85","CHN"
2010,105,"0.53451","0.42179","0.5",294,"124","232","516","1.76","CHN"
2010,106,"0.56607","0.4412","0.5",170,"75","132","284","1.67","CHN"
2010,107,"0.59711","0.45983","0.5",95,"44","73","152","1.6","CHN"
2010,108,"0.62739","0.47757","0.5",51,"24","39","79","1.54","CHN"
2010,109,"0.6567","0.49437","0.5",27,"13","20","40","1.49","CHN"
2010,110,"0.68486","1","1.46",14,"14","20","20","1.46","CHN"
2011,75,"0.02557","0.02525","0.5",79344,"2004","78343","1008829","12.71","CHN"
2011,76,"0.02795","0.02756","0.5",77341,"2132","76275","930486","12.03","CHN"
2011,77,"0.0317","0.0312","0.5",75209,"2347","74036","854211","11.36","CHN"
2011,78,"0.0352","0.03459","0.5",72862,"2520","71602","780175","10.71","CHN"
2011,79,"0.03904","0.03829","0.5",70342,"2694","68995","708573","10.07","CHN"
2011,80,"0.04504","0.04404","0.5",67649,"2980","66159","639577","9.45","CHN"
2011,81,"0.04988","0.04867","0.5",64669,"3147","63096","573419","8.87","CHN"
2011,82,"0.05715","0.05557","0.5",61522,"3419","59813","510323","8.29","CHN"
2011,83,"0.06406","0.06207","0.5",58103,"3607","56300","450510","7.75","CHN"
2011,84,"0.07214","0.06963","0.5",54497,"3794","52599","394210","7.23","CHN"
2011,85,"0.08128","0.07811","0.5",50702,"3960","48722","341611","6.74","CHN"
2011,86,"0.09252","0.08843","0.5",46742,"4133","44675","292889","6.27","CHN"
2011,87,"0.10722","0.10177","0.5",42609,"4336","40440","248214","5.83","CHN"
2011,88,"0.11829","0.11169","0.5",38272,"4275","36135","207773","5.43","CHN"
2011,89,"0.12955","0.12167","0.5",33998,"4136","31930","171638","5.05","CHN"
2011,90,"0.14693","0.13687","0.5",29861,"4087","27818","139709","4.68","CHN"
2011,91,"0.16671","0.15388","0.5",25774,"3966","23791","111891","4.34","CHN"
2011,92,"0.18131","0.16624","0.5",21808,"3625","19995","88100","4.04","CHN"
2011,93,"0.2036","0.18479","0.5",18183,"3360","16503","68105","3.75","CHN"
2011,94,"0.22687","0.20376","0.5",14823,"3020","13313","51602","3.48","CHN"
2011,95,"0.24719","0.22","0.5",11802,"2597","10504","38290","3.24","CHN"
2011,96,"0.27217","0.23957","0.5",9206,"2205","8103","27785","3.02","CHN"
2011,97,"0.29866","0.25986","0.5",7000,"1819","6091","19682","2.81","CHN"
2011,98,"0.32658","0.28074","0.5",5181,"1455","4454","13591","2.62","CHN"
2011,99,"0.35579","0.30206","0.5",3727,"1126","3164","9137","2.45","CHN"
2011,100,"0.38611","0.32363","0.5",2601,"842","2180","5973","2.3","CHN"
2011,101,"0.41734","0.34529","0.5",1759,"607","1456","3793","2.16","CHN"
2011,102,"0.44925","0.36685","0.5",1152,"423","941","2338","2.03","CHN"
2011,103,"0.48158","0.38812","0.5",729,"283","588","1397","1.92","CHN"
2011,104,"0.51406","0.40895","0.5",446,"182","355","809","1.81","CHN"
2011,105,"0.54643","0.42917","0.5",264,"113","207","454","1.72","CHN"
2011,106,"0.57841","0.44866","0.5",151,"68","117","247","1.64","CHN"
2011,107,"0.60975","0.46728","0.5",83,"39","64","130","1.57","CHN"
2011,108,"0.6402","0.48496","0.5",44,"21","33","67","1.51","CHN"
2011,109,"0.66957","0.50163","0.5",23,"11","17","33","1.46","CHN"
2011,110,"0.69767","1","1.43",11,"11","16","16","1.43","CHN"
2012,75,"0.02504","0.02473","0.5",79546,"1967","78562","1022680","12.86","CHN"
2012,76,"0.02589","0.02556","0.5",77579,"1983","76587","944118","12.17","CHN"
2012,77,"0.03125","0.03077","0.5",75596,"2326","74433","867531","11.48","CHN"
2012,78,"0.03414","0.03357","0.5",73269,"2459","72040","793098","10.82","CHN"
2012,79,"0.03966","0.03889","0.5",70810,"2754","69433","721058","10.18","CHN"
2012,80,"0.04392","0.04297","0.5",68056,"2925","66594","651625","9.57","CHN"
2012,81,"0.04741","0.04632","0.5",65132,"3017","63624","585031","8.98","CHN"
2012,82,"0.05618","0.05465","0.5",62115,"3395","60418","521407","8.39","CHN"
2012,83,"0.06061","0.05883","0.5",58721,"3454","56994","460989","7.85","CHN"
2012,84,"0.0726","0.07006","0.5",55267,"3872","53331","403995","7.31","CHN"
2012,85,"0.07984","0.07678","0.5",51395,"3946","49422","350665","6.82","CHN"
2012,86,"0.08999","0.08612","0.5",47449,"4086","45406","301243","6.35","CHN"
2012,87,"0.10172","0.0968","0.5",43363,"4197","41264","255837","5.9","CHN"
2012,88,"0.11622","0.10984","0.5",39165,"4302","37014","214573","5.48","CHN"
2012,89,"0.12475","0.11743","0.5",34863,"4094","32816","177559","5.09","CHN"
2012,90,"0.14653","0.13653","0.5",30769,"4201","28669","144742","4.7","CHN"
2012,91,"0.16113","0.14911","0.5",26569,"3962","24588","116073","4.37","CHN"
2012,92,"0.17826","0.16367","0.5",22607,"3700","20757","91486","4.05","CHN"
2012,93,"0.21594","0.1949","0.5",18907,"3685","17064","70729","3.74","CHN"
2012,94,"0.21808","0.19664","0.5",15222,"2993","13725","53665","3.53","CHN"
2012,95,"0.24445","0.21783","0.5",12229,"2664","10897","39939","3.27","CHN"
2012,96,"0.26951","0.23751","0.5",9565,"2272","8429","29042","3.04","CHN"
2012,97,"0.29613","0.25794","0.5",7293,"1881","6353","20613","2.83","CHN"
2012,98,"0.32422","0.27899","0.5",5412,"1510","4657","14261","2.64","CHN"
2012,99,"0.35363","0.3005","0.5",3902,"1173","3316","9604","2.46","CHN"
2012,100,"0.38419","0.32228","0.5",2730,"880","2290","6288","2.3","CHN"
2012,101,"0.41569","0.34416","0.5",1850,"637","1532","3998","2.16","CHN"
2012,102,"0.4479","0.36595","0.5",1213,"444","991","2467","2.03","CHN"
2012,103,"0.48055","0.38746","0.5",769,"298","620","1475","1.92","CHN"
2012,104,"0.51337","0.40851","0.5",471,"192","375","855","1.81","CHN"
2012,105,"0.54607","0.42895","0.5",279,"120","219","480","1.72","CHN"
2012,106,"0.57838","0.44864","0.5",159,"71","123","261","1.64","CHN"
2012,107,"0.61003","0.46745","0.5",88,"41","67","138","1.57","CHN"
2012,108,"0.64079","0.4853","0.5",47,"23","35","71","1.51","CHN"
2012,109,"0.67042","0.50211","0.5",24,"12","18","35","1.46","CHN"
2012,110,"0.69877","1","1.43",12,"12","17","17","1.43","CHN"
2013,75,"0.02342","0.02315","0.5",80175,"1856","79247","1052949","13.13","CHN"
2013,76,"0.02476","0.02446","0.5",78319,"1915","77362","973702","12.43","CHN"
2013,77,"0.0297","0.02926","0.5",76404,"2236","75286","896340","11.73","CHN"
2013,78,"0.03306","0.03253","0.5",74168,"2412","72962","821054","11.07","CHN"
2013,79,"0.03637","0.03572","0.5",71756,"2563","70474","748092","10.43","CHN"
2013,80,"0.04194","0.04108","0.5",69192,"2842","67771","677618","9.79","CHN"
2013,81,"0.04755","0.04644","0.5",66350,"3082","64809","609846","9.19","CHN"
2013,82,"0.0532","0.05182","0.5",63269,"3278","61629","545037","8.61","CHN"
2013,83,"0.05975","0.05802","0.5",59990,"3480","58250","483407","8.06","CHN"
2013,84,"0.07036","0.06797","0.5",56510,"3841","54589","425157","7.52","CHN"
2013,85,"0.07533","0.0726","0.5",52669,"3824","50757","370568","7.04","CHN"
2013,86,"0.08748","0.08381","0.5",48845,"4094","46798","319811","6.55","CHN"
2013,87,"0.0956","0.09124","0.5",44751,"4083","42710","273013","6.1","CHN"
2013,88,"0.10817","0.10262","0.5",40668,"4174","38581","230304","5.66","CHN"
2013,89,"0.12706","0.11947","0.5",36494,"4360","34314","191722","5.25","CHN"
2013,90,"0.13399","0.12557","0.5",32134,"4035","30117","157408","4.9","CHN"
2013,91,"0.1612","0.14918","0.5",28099,"4192","26003","127291","4.53","CHN"
2013,92,"0.17083","0.15739","0.5",23907,"3763","22026","101288","4.24","CHN"
2013,93,"0.19282","0.17586","0.5",20145,"3543","18373","79262","3.93","CHN"
2013,94,"0.20408","0.18518","0.5",16602,"3074","15065","60888","3.67","CHN"
2013,95,"0.23341","0.20902","0.5",13528,"2828","12114","45824","3.39","CHN"
2013,96,"0.25735","0.22801","0.5",10700,"2440","9480","33710","3.15","CHN"
2013,97,"0.28284","0.2478","0.5",8260,"2047","7237","24229","2.93","CHN"
2013,98,"0.3098","0.26825","0.5",6213,"1667","5380","16993","2.73","CHN"
2013,99,"0.33812","0.28922","0.5",4547,"1315","3889","11612","2.55","CHN"
2013,100,"0.36765","0.31056","0.5",3232,"1004","2730","7723","2.39","CHN"
2013,101,"0.3982","0.33208","0.5",2228,"740","1858","4993","2.24","CHN"
2013,102,"0.42957","0.35362","0.5",1488,"526","1225","3135","2.11","CHN"
2013,103,"0.46152","0.37499","0.5",962,"361","782","1910","1.99","CHN"
2013,104,"0.49378","0.39601","0.5",601,"238","482","1129","1.88","CHN"
2013,105,"0.5261","0.41653","0.5",363,"151","287","646","1.78","CHN"
2013,106,"0.5582","0.4364","0.5",212,"92","166","359","1.69","CHN"
2013,107,"0.58982","0.45549","0.5",119,"54","92","193","1.62","CHN"
2013,108,"0.62071","0.4737","0.5",65,"31","50","101","1.55","CHN"
2013,109,"0.65066","0.49094","0.5",34,"17","26","51","1.5","CHN"
2013,110,"0.67946","1","1.47",17,"17","26","26","1.47","CHN"
2014,75,"0.02324","0.02297","0.5",80169,"1842","79248","1044197","13.02","CHN"
2014,76,"0.02596","0.02563","0.5",78327,"2007","77323","964949","12.32","CHN"
2014,77,"0.03027","0.02982","0.5",76320,"2276","75182","887625","11.63","CHN"
2014,78,"0.03347","0.03292","0.5",74044,"2437","72825","812443","10.97","CHN"
2014,79,"0.03746","0.03677","0.5",71607,"2633","70290","739618","10.33","CHN"
2014,80,"0.04267","0.04178","0.5",68974,"2882","67533","669328","9.7","CHN"
2014,81,"0.04724","0.04615","0.5",66092,"3050","64567","601795","9.11","CHN"
2014,82,"0.05422","0.05279","0.5",63042,"3328","61378","537228","8.52","CHN"
2014,83,"0.06103","0.05923","0.5",59714,"3537","57945","475850","7.97","CHN"
2014,84,"0.06777","0.06555","0.5",56177,"3682","54336","417905","7.44","CHN"
2014,85,"0.07652","0.0737","0.5",52495,"3869","50560","363569","6.93","CHN"
2014,86,"0.09005","0.08617","0.5",48626,"4190","46531","313008","6.44","CHN"
2014,87,"0.09971","0.09497","0.5",44436,"4220","42326","266478","6","CHN"
2014,88,"0.11089","0.10506","0.5",40215,"4225","38103","224152","5.57","CHN"
2014,89,"0.12938","0.12152","0.5",35990,"4373","33804","186049","5.17","CHN"
2014,90,"0.14601","0.13607","0.5",31617,"4302","29466","152246","4.82","CHN"
2014,91,"0.1547","0.1436","0.5",27315,"3922","25353","122780","4.5","CHN"
2014,92,"0.17976","0.16494","0.5",23392,"3858","21463","97426","4.16","CHN"
2014,93,"0.18802","0.17186","0.5",19534,"3357","17856","75963","3.89","CHN"
2014,94,"0.21299","0.19249","0.5",16177,"3114","14620","58108","3.59","CHN"
2014,95,"0.23846","0.21305","0.5",13063,"2783","11672","43488","3.33","CHN"
2014,96,"0.26299","0.23243","0.5",10280,"2389","9085","31816","3.09","CHN"
2014,97,"0.28909","0.25258","0.5",7891,"1993","6894","22731","2.88","CHN"
2014,98,"0.31667","0.27339","0.5",5898,"1612","5091","15837","2.69","CHN"
2014,99,"0.3456","0.29468","0.5",4285,"1263","3654","10745","2.51","CHN"
2014,100,"0.37573","0.3163","0.5",3022,"956","2544","7092","2.35","CHN"
2014,101,"0.40684","0.33807","0.5",2066,"699","1717","4547","2.2","CHN"
2014,102,"0.43872","0.3598","0.5",1368,"492","1122","2830","2.07","CHN"
2014,103,"0.47111","0.3813","0.5",876,"334","709","1708","1.95","CHN"
2014,104,"0.50375","0.4024","0.5",542,"218","433","999","1.84","CHN"
2014,105,"0.53636","0.42294","0.5",324,"137","255","567","1.75","CHN"
2014,106,"0.56866","0.44277","0.5",187,"83","145","311","1.67","CHN"
2014,107,"0.60039","0.46177","0.5",104,"48","80","166","1.59","CHN"
2014,108,"0.63129","0.47983","0.5",56,"27","43","86","1.53","CHN"
2014,109,"0.66116","0.49689","0.5",29,"14","22","43","1.48","CHN"
2014,110,"0.68979","1","1.45",15,"15","21","21","1.45","CHN"
2015,75,"0.02233","0.02208","0.5",80964,"1788","80070","1073180","13.26","CHN"
2015,76,"0.02504","0.02473","0.5",79176,"1958","78197","993110","12.54","CHN"
2015,77,"0.02767","0.02729","0.5",77218,"2107","76165","914913","11.85","CHN"
2015,78,"0.03187","0.03137","0.5",75111,"2356","73933","838748","11.17","CHN"
2015,79,"0.03676","0.0361","0.5",72755,"2626","71441","764815","10.51","CHN"
2015,80,"0.04197","0.04111","0.5",70128,"2883","68687","693374","9.89","CHN"
2015,81,"0.04665","0.04559","0.5",67245,"3066","65713","624687","9.29","CHN"
2015,82,"0.05043","0.04919","0.5",64180,"3157","62601","558975","8.71","CHN"
2015,83,"0.06059","0.05881","0.5",61023,"3589","59228","496374","8.13","CHN"
2015,84,"0.06555","0.06347","0.5",57434,"3645","55611","437145","7.61","CHN"
2015,85,"0.07574","0.07298","0.5",53789,"3925","51826","381534","7.09","CHN"
2015,86,"0.08775","0.08406","0.5",49863,"4192","47768","329708","6.61","CHN"
2015,87,"0.09668","0.09222","0.5",45672,"4212","43566","281940","6.17","CHN"
2015,88,"0.10685","0.10143","0.5",41460,"4205","39357","238374","5.75","CHN"
2015,89,"0.12484","0.1175","0.5",37255,"4378","35066","199017","5.34","CHN"
2015,90,"0.13229","0.12408","0.5",32877,"4079","30837","163951","4.99","CHN"
2015,91,"0.14998","0.13952","0.5",28798,"4018","26789","133114","4.62","CHN"
2015,92,"0.16593","0.15322","0.5",24780,"3797","22881","106325","4.29","CHN"
2015,93,"0.1927","0.17576","0.5",20983,"3688","19139","83444","3.98","CHN"
2015,94,"0.20071","0.18241","0.5",17295,"3155","15718","64305","3.72","CHN"
2015,95,"0.22912","0.20557","0.5",14140,"2907","12687","48587","3.44","CHN"
2015,96,"0.25267","0.22433","0.5",11233,"2520","9973","35900","3.2","CHN"
2015,97,"0.27777","0.2439","0.5",8713,"2125","7651","25927","2.98","CHN"
2015,98,"0.30435","0.26415","0.5",6588,"1740","5718","18276","2.77","CHN"
2015,99,"0.3323","0.28495","0.5",4848,"1381","4157","12558","2.59","CHN"
2015,100,"0.36148","0.30615","0.5",3467,"1061","2936","8400","2.42","CHN"
2015,101,"0.39172","0.32756","0.5",2405,"788","2011","5465","2.27","CHN"
2015,102,"0.42282","0.34903","0.5",1617,"565","1335","3453","2.14","CHN"
2015,103,"0.45454","0.37036","0.5",1053,"390","858","2118","2.01","CHN"
2015,104,"0.48663","0.3914","0.5",663,"259","533","1260","1.9","CHN"
2015,105,"0.51883","0.41196","0.5",403,"166","320","727","1.8","CHN"
2015,106,"0.55088","0.43191","0.5",237,"102","186","407","1.71","CHN"
2015,107,"0.58251","0.45112","0.5",135,"61","104","221","1.64","CHN"
2015,108,"0.61348","0.46947","0.5",74,"35","57","116","1.57","CHN"
2015,109,"0.64355","0.48688","0.5",39,"19","30","60","1.52","CHN"
2015,110,"0.67254","1","1.49",20,"20","30","30","1.49","CHN"
2016,75,"0.02228","0.02204","0.5",81041,"1786","80148","1059846","13.08","CHN"
2016,76,"0.02455","0.02426","0.5",79256,"1922","78294","979697","12.36","CHN"
2016,77,"0.02717","0.02681","0.5",77333,"2073","76297","901403","11.66","CHN"
2016,78,"0.03288","0.03235","0.5",75260,"2435","74043","825106","10.96","CHN"
2016,79,"0.03693","0.03626","0.5",72826,"2641","71505","751063","10.31","CHN"
2016,80,"0.0412","0.04037","0.5",70185,"2833","68768","679558","9.68","CHN"
2016,81,"0.0487","0.04754","0.5",67352,"3202","65751","610790","9.07","CHN"
2016,82,"0.05452","0.05307","0.5",64150,"3404","62447","545039","8.5","CHN"
2016,83,"0.06352","0.06156","0.5",60745,"3740","58875","482592","7.94","CHN"
2016,84,"0.07238","0.06985","0.5",57006,"3982","55015","423717","7.43","CHN"
2016,85,"0.07744","0.07455","0.5",53023,"3953","51047","368702","6.95","CHN"
2016,86,"0.08763","0.08395","0.5",49070,"4120","47011","317655","6.47","CHN"
2016,87,"0.09757","0.09303","0.5",44951,"4182","42860","270645","6.02","CHN"
2016,88,"0.11092","0.10509","0.5",40769,"4285","38627","227785","5.59","CHN"
2016,89,"0.12907","0.12124","0.5",36484,"4423","34273","189158","5.18","CHN"
2016,90,"0.1371","0.1283","0.5",32061,"4113","30004","154886","4.83","CHN"
2016,91,"0.15482","0.1437","0.5",27947,"4016","25939","124882","4.47","CHN"
2016,92,"0.17729","0.16285","0.5",23931,"3897","21983","98942","4.13","CHN"
2016,93,"0.19265","0.17572","0.5",20034,"3520","18274","76959","3.84","CHN"
2016,94,"0.22515","0.20237","0.5",16514,"3342","14843","58685","3.55","CHN"
2016,95,"0.23871","0.21326","0.5",13172,"2809","11767","43843","3.33","CHN"
2016,96,"0.26316","0.23256","0.5",10363,"2410","9158","32075","3.1","CHN"
2016,97,"0.28917","0.25264","0.5",7953,"2009","6948","22918","2.88","CHN"
2016,98,"0.31664","0.27336","0.5",5944,"1625","5131","15969","2.69","CHN"
2016,99,"0.34545","0.29457","0.5",4319,"1272","3683","10838","2.51","CHN"
2016,100,"0.37544","0.3161","0.5",3047,"963","2565","7155","2.35","CHN"
2016,101,"0.40642","0.33778","0.5",2084,"704","1732","4590","2.2","CHN"
2016,102,"0.43816","0.35942","0.5",1380,"496","1132","2859","2.07","CHN"
2016,103,"0.47042","0.38084","0.5",884,"337","716","1727","1.95","CHN"
2016,104,"0.50292","0.40187","0.5",547,"220","437","1011","1.85","CHN"
2016,105,"0.5354","0.42234","0.5",327,"138","258","574","1.75","CHN"
2016,106,"0.56759","0.44212","0.5",189,"84","147","316","1.67","CHN"
2016,107,"0.59921","0.46107","0.5",105,"49","81","168","1.6","CHN"
2016,108,"0.63003","0.4791","0.5",57,"27","43","87","1.53","CHN"
2016,109,"0.65982","0.49614","0.5",30,"15","22","44","1.48","CHN"
2016,110,"0.6884","1","1.45",15,"15","22","22","1.45","CHN"
2017,75,"0.02032","0.02011","0.5",81553,"1640","80733","1081507","13.26","CHN"
2017,76,"0.02406","0.02377","0.5",79913,"1900","78963","1000775","12.52","CHN"
2017,77,"0.0275","0.02712","0.5",78013,"2116","76955","921812","11.82","CHN"
2017,78,"0.03091","0.03044","0.5",75897,"2311","74742","844857","11.13","CHN"
2017,79,"0.03595","0.03531","0.5",73587,"2599","72287","770115","10.47","CHN"
2017,80,"0.0385","0.03777","0.5",70988,"2681","69647","697828","9.83","CHN"
2017,81,"0.04679","0.04572","0.5",68307,"3123","66745","628180","9.2","CHN"
2017,82,"0.05272","0.05136","0.5",65184,"3348","63510","561435","8.61","CHN"
2017,83,"0.05827","0.05662","0.5",61836,"3501","60085","497925","8.05","CHN"
2017,84,"0.06586","0.06376","0.5",58335,"3719","56475","437840","7.51","CHN"
2017,85,"0.07755","0.07466","0.5",54616,"4078","52577","381365","6.98","CHN"
2017,86,"0.08701","0.08338","0.5",50538,"4214","48431","328788","6.51","CHN"
2017,87,"0.09314","0.089","0.5",46324,"4123","44263","280357","6.05","CHN"
2017,88,"0.11229","0.10632","0.5",42202,"4487","39958","236094","5.59","CHN"
2017,89,"0.12202","0.115","0.5",37714,"4337","35546","196136","5.2","CHN"
2017,90,"0.14119","0.13188","0.5",33377,"4402","31176","160590","4.81","CHN"
2017,91,"0.15979","0.14797","0.5",28976,"4288","26832","129413","4.47","CHN"
2017,92,"0.17478","0.16073","0.5",24688,"3968","22704","102582","4.16","CHN"
2017,93,"0.19513","0.17778","0.5",20720,"3684","18878","79878","3.86","CHN"
2017,94,"0.21164","0.19138","0.5",17036,"3260","15406","61000","3.58","CHN"
2017,95,"0.23896","0.21346","0.5",13776,"2941","12306","45594","3.31","CHN"
2017,96,"0.26422","0.23339","0.5",10835,"2529","9571","33288","3.07","CHN"
2017,97,"0.29113","0.25414","0.5",8306,"2111","7251","23717","2.86","CHN"
2017,98,"0.31959","0.27556","0.5",6195,"1707","5342","16466","2.66","CHN"
2017,99,"0.34946","0.29748","0.5",4488,"1335","3821","11125","2.48","CHN"
2017,100,"0.38056","0.31973","0.5",3153,"1008","2649","7304","2.32","CHN"
2017,101,"0.41267","0.34209","0.5",2145,"734","1778","4655","2.17","CHN"
2017,102,"0.44555","0.36437","0.5",1411,"514","1154","2877","2.04","CHN"
2017,103,"0.4789","0.38638","0.5",897,"347","724","1723","1.92","CHN"
2017,104,"0.51245","0.40793","0.5",550,"225","438","999","1.82","CHN"
2017,105,"0.54588","0.42884","0.5",326,"140","256","561","1.72","CHN"
2017,106,"0.57891","0.44896","0.5",186,"84","144","305","1.64","CHN"
2017,107,"0.61124","0.46816","0.5",103,"48","79","161","1.57","CHN"
